line	Chrs	start	end	TEcoverage	type	genome
3065	Chr01	31450000	31550000	0.7489500	specific	K
3066	Chr01	42950000	43050000	0.7000700	conserved	K
3067	Chr01	60750000	60850000	0.7275800	specific	K
3068	Chr01	65000000	65100000	0.8316500	conserved	K
3069	Chr01	66050000	66150000	0.7905300	specific	K
3070	Chr01	72350000	72450000	0.8187800	conserved	K
3071	Chr01	78600000	78700000	0.6487200	specific	K
3072	Chr01	82800000	82900000	0.5161600	specific	K
3073	Chr01	90150000	90250000	0.5878500	conserved	K
3074	Chr01	97450000	97550000	0.8614400	specific	K
3075	Chr01	110050000	110150000	0.5303500	conserved	K
3076	Chr01	115250000	115350000	0.8854100	specific	K
3077	Chr01	123650000	123750000	0.7556600	conserved	K
3078	Chr01	127900000	128000000	0.9359100	specific	K
3079	Chr01	138350000	138450000	0.7835500	conserved	K
3080	Chr01	153050000	153150000	0.7249600	specific	K
3081	Chr01	154050000	154150000	0.7943500	conserved	K
3082	Chr01	157200000	157300000	0.8289500	conserved	K
3083	Chr01	165600000	165700000	0.4805700	specific	K
3084	Chr01	168750000	168850000	0.5061600	conserved	K
3085	Chr01	174000000	174100000	0.6881400	specific	K
3086	Chr01	177200000	177300000	0.2831300	specific	K
3087	Chr01	179250000	179350000	0.6591500	conserved	K
3088	Chr01	182400000	182500000	0.6256700	conserved	K
3089	Chr01	186550000	186650000	0.9328800	specific	K
3090	Chr01	1500000	1600000	0.1617700	conserved	K
3091	Chr01	3350000	3450000	0.5189100	conserved	K
3092	Chr01	5050000	5150000	0.3856400	conserved	K
3093	Chr01	5300000	5400000	0.5834700	conserved	K
3094	Chr01	6800000	6900000	0.5893400	conserved	K
3095	Chr01	7600000	7700000	0.5867200	conserved	K
3096	Chr01	8050000	8150000	0.6806100	specific	K
3097	Chr01	8750000	8850000	0.6231600	specific	K
3098	Chr01	9750000	9850000	0.6905700	specific	K
3099	Chr01	10600000	10700000	0.7366200	specific	K
3100	Chr01	11050000	11150000	0.5438200	conserved	K
3101	Chr01	12150000	12250000	0.6852900	conserved	K
3102	Chr01	12700000	12800000	0.6271200	specific	K
3103	Chr01	13150000	13250000	0.5478900	specific	K
3104	Chr01	13750000	13850000	0.6889500	specific	K
3105	Chr01	15000000	15100000	0.7675800	specific	K
3106	Chr01	17250000	17350000	0.6534300	conserved	K
3107	Chr01	17550000	17650000	0.7612200	specific	K
3108	Chr01	18150000	18250000	0.3622000	conserved	K
3109	Chr01	18450000	18550000	0.8019500	specific	K
3110	Chr01	19500000	19600000	0.8976700	specific	K
3111	Chr01	20150000	20250000	0.9109400	conserved	K
3112	Chr01	21300000	21400000	0.7108000	specific	K
3113	Chr01	22400000	22500000	0.9241500	conserved	K
3114	Chr01	22850000	22950000	0.8953300	conserved	K
3115	Chr01	23800000	23900000	0.6834500	conserved	K
3116	Chr01	24450000	24550000	0.7105800	conserved	K
3117	Chr01	24750000	24850000	0.6455400	specific	K
3118	Chr01	25400000	25500000	0.7998500	conserved	K
3119	Chr01	25800000	25900000	0.8361800	specific	K
3120	Chr01	27050000	27150000	0.9393100	specific	K
3121	Chr01	28350000	28450000	0.8673600	specific	K
3122	Chr01	30200000	30300000	0.8131400	conserved	K
3123	Chr01	31900000	32000000	0.6660200	conserved	K
3124	Chr01	32350000	32450000	0.8458400	specific	K
3125	Chr01	33350000	33450000	0.8196000	conserved	K
3126	Chr01	34700000	34800000	0.8292800	specific	K
3127	Chr01	35200000	35300000	0.7611900	specific	K
3128	Chr01	37600000	37700000	0.9422800	conserved	K
3129	Chr01	41450000	41550000	0.7583700	specific	K
3130	Chr01	41750000	41850000	0.9058700	conserved	K
3131	Chr01	43850000	43950000	0.7029300	conserved	K
3132	Chr01	46200000	46300000	0.8205800	specific	K
3133	Chr01	47350000	47450000	0.8970700	specific	K
3134	Chr01	49000000	49100000	0.8952400	specific	K
3135	Chr01	49600000	49700000	0.8873200	specific	K
3136	Chr01	50200000	50300000	0.5234400	conserved	K
3137	Chr01	50650000	50750000	0.6164800	conserved	K
3138	Chr01	50950000	51050000	0.6972200	specific	K
3139	Chr01	51850000	51950000	0.7621600	conserved	K
3140	Chr01	52150000	52250000	0.5490900	conserved	K
3141	Chr01	52800000	52900000	0.8907100	specific	K
3142	Chr01	53550000	53650000	0.9473900	specific	K
3143	Chr01	54300000	54400000	0.8947900	conserved	K
3144	Chr01	55150000	55250000	0.9013800	specific	K
3145	Chr01	58850000	58950000	0.9597300	conserved	K
3146	Chr01	60350000	60450000	0.9030700	specific	K
3147	Chr01	61200000	61300000	0.7809100	specific	K
3148	Chr01	62350000	62450000	0.6102000	specific	K
3149	Chr01	63000000	63100000	0.6207600	conserved	K
3150	Chr01	63800000	63900000	0.6372800	conserved	K
3151	Chr01	64400000	64500000	0.4970700	specific	K
3152	Chr01	67150000	67250000	0.9682800	specific	K
3153	Chr01	68350000	68450000	0.9178800	conserved	K
3154	Chr01	69050000	69150000	0.9743300	specific	K
3155	Chr01	69700000	69800000	0.9082400	conserved	K
3156	Chr01	70600000	70700000	0.8180400	conserved	K
3157	Chr01	71000000	71100000	0.8319400	conserved	K
3158	Chr01	71650000	71750000	0.8219600	specific	K
3159	Chr01	74000000	74100000	0.9542500	specific	K
3160	Chr01	74700000	74800000	0.9555600	specific	K
3161	Chr01	75350000	75450000	0.7294400	conserved	K
3162	Chr01	75850000	75950000	0.7142200	conserved	K
3163	Chr01	76400000	76500000	0.6622600	conserved	K
3164	Chr01	77250000	77350000	0.7781000	conserved	K
3165	Chr01	79350000	79450000	0.9061500	specific	K
3166	Chr01	81350000	81450000	0.7131900	specific	K
3167	Chr01	81650000	81750000	0.9191400	conserved	K
3168	Chr01	82000000	82100000	0.7639300	conserved	K
3169	Chr01	83150000	83250000	0.9141600	specific	K
3170	Chr01	83950000	84050000	0.6565000	specific	K
3171	Chr01	86200000	86300000	0.9377000	specific	K
3172	Chr01	87100000	87200000	0.9809800	specific	K
3173	Chr01	87550000	87650000	0.7923800	specific	K
3174	Chr01	91700000	91800000	0.9739600	specific	K
3175	Chr01	94100000	94200000	0.8196600	conserved	K
3176	Chr01	98250000	98350000	0.7991500	conserved	K
3177	Chr01	99150000	99250000	0.8869800	specific	K
3178	Chr01	99650000	99750000	0.9232700	specific	K
3179	Chr01	100450000	100550000	0.9727400	specific	K
3180	Chr01	102950000	103050000	0.8222200	specific	K
3181	Chr01	104200000	104300000	0.9449000	specific	K
3182	Chr01	104550000	104650000	0.9368600	specific	K
3183	Chr01	104950000	105050000	0.9629400	specific	K
3184	Chr01	106400000	106500000	0.9881700	specific	K
3185	Chr01	108300000	108400000	0.5213500	conserved	K
3186	Chr01	109150000	109250000	0.7830300	specific	K
3187	Chr01	110600000	110700000	0.7179300	conserved	K
3188	Chr01	111000000	111100000	0.7349400	conserved	K
3189	Chr01	111400000	111500000	0.7650600	conserved	K
3190	Chr01	112900000	113000000	0.8472700	specific	K
3191	Chr01	113600000	113700000	0.2746500	conserved	K
3192	Chr01	114000000	114100000	0.9340900	conserved	K
3193	Chr01	116200000	116300000	0.8171900	specific	K
3194	Chr01	117250000	117350000	0.9233200	specific	K
3195	Chr01	118300000	118400000	0.7993900	specific	K
3196	Chr01	119000000	119100000	0.8632900	specific	K
3197	Chr01	121500000	121600000	0.6620300	specific	K
3198	Chr01	121800000	121900000	0.8501000	specific	K
3199	Chr01	122850000	122950000	0.8723900	conserved	K
3200	Chr01	126600000	126700000	0.9097700	specific	K
3201	Chr01	128450000	128550000	0.7526700	conserved	K
3202	Chr01	128800000	128900000	0.8136900	conserved	K
3203	Chr01	130800000	130900000	0.8351900	specific	K
3204	Chr01	131400000	131500000	0.8051700	conserved	K
3205	Chr01	131650000	131750000	0.6984700	conserved	K
3206	Chr01	133650000	133750000	0.8402700	conserved	K
3207	Chr01	135050000	135150000	0.9083900	conserved	K
3208	Chr01	135900000	136000000	0.9226500	specific	K
3209	Chr01	137400000	137500000	0.8198700	specific	K
3210	Chr01	141900000	142000000	0.6723600	conserved	K
3211	Chr01	143450000	143550000	0.9086500	specific	K
3212	Chr01	147650000	147750000	0.9531700	specific	K
3213	Chr01	148050000	148150000	0.8543400	conserved	K
3214	Chr01	149000000	149100000	0.7124000	conserved	K
3215	Chr01	149200000	149300000	0.5834800	conserved	K
3216	Chr01	150450000	150550000	0.6894500	conserved	K
3217	Chr01	151300000	151400000	0.8113600	conserved	K
3218	Chr01	153600000	153700000	0.7268500	conserved	K
3219	Chr01	155250000	155350000	0.8441500	specific	K
3220	Chr01	156450000	156550000	0.8607400	conserved	K
3221	Chr01	159750000	159850000	0.7648900	conserved	K
3222	Chr01	160650000	160750000	0.6134800	conserved	K
3223	Chr01	161200000	161300000	0.6738200	specific	K
3224	Chr01	162350000	162450000	0.6554400	specific	K
3225	Chr01	163000000	163100000	0.6960200	conserved	K
3226	Chr01	163400000	163500000	0.4894100	specific	K
3227	Chr01	164350000	164450000	0.4780200	conserved	K
3228	Chr01	165350000	165450000	0.4096200	conserved	K
3229	Chr01	166050000	166150000	0.7477300	specific	K
3230	Chr01	166500000	166600000	0.8536600	specific	K
3231	Chr01	166950000	167050000	0.9033500	specific	K
3232	Chr01	168150000	168250000	0.5689300	conserved	K
3233	Chr01	169600000	169700000	0.7576400	specific	K
3234	Chr01	170450000	170550000	0.7524700	specific	K
3235	Chr01	171000000	171100000	0.7287100	conserved	K
3236	Chr01	172150000	172250000	0.7233600	conserved	K
3237	Chr01	175600000	175700000	0.5613600	conserved	K
3238	Chr01	176350000	176450000	0.4403100	conserved	K
3239	Chr01	176900000	177000000	0.5501800	specific	K
3240	Chr01	178600000	178700000	0.9207900	specific	K
3241	Chr01	181700000	181800000	0.5367900	conserved	K
3242	Chr01	183850000	183950000	0.6965100	conserved	K
3243	Chr01	185250000	185350000	0.7847400	conserved	K
3244	Chr01	185950000	186050000	0.9677400	specific	K
3245	Chr01	187000000	187100000	0.9855700	specific	K
3246	Chr01	187550000	187650000	0.6095500	specific	K
3247	Chr01	188200000	188300000	0.6181600	conserved	K
3248	Chr01	188800000	188900000	0.8046700	specific	K
3249	Chr01	189500000	189600000	0.3683800	conserved	K
3250	Chr01	191450000	191550000	0.5151500	conserved	K
3251	Chr01	191950000	192050000	0.6613300	conserved	K
3252	Chr01	192450000	192550000	0.2522200	specific	K
3253	Chr01	193400000	193500000	0.6331800	specific	K
3254	Chr01	193700000	193800000	0.4784000	conserved	K
3255	Chr01	195800000	195900000	0.6192400	conserved	K
3256	Chr01	196600000	196700000	0.5441200	conserved	K
3257	Chr01	198300000	198400000	0.2074600	conserved	K
3258	Chr01	199750000	199850000	0.1781000	conserved	K
3259	Chr01	0	50000	0.0755400	conserved	K
3260	Chr01	2250000	2350000	0.1214500	specific	K
3261	Chr01	4350000	4450000	0.6995400	specific	K
3262	Chr01	5900000	6000000	0.2669800	specific	K
3263	Chr01	10250000	10350000	0.8585500	specific	K
3264	Chr01	16400000	16500000	0.4693600	conserved	K
3265	Chr01	26500000	26600000	0.7781000	specific	K
3266	Chr01	29100000	29200000	0.9366600	specific	K
3267	Chr01	36200000	36300000	0.8479100	conserved	K
3268	Chr01	38950000	39050000	0.8532600	specific	K
3269	Chr01	39850000	39950000	0.9075700	specific	K
3270	Chr01	40650000	40750000	0.8590500	specific	K
3271	Chr01	44700000	44800000	0.8332700	conserved	K
3272	Chr01	59900000	60000000	0.9419900	specific	K
3273	Chr01	80100000	80200000	0.7968200	conserved	K
3274	Chr01	80900000	81000000	0.9320500	specific	K
3275	Chr01	84300000	84400000	0.7658800	specific	K
3276	Chr01	84950000	85050000	0.8525700	conserved	K
3277	Chr01	87950000	88050000	0.6899900	conserved	K
3278	Chr01	90850000	90950000	0.6791500	specific	K
3279	Chr01	94650000	94750000	0.8725600	specific	K
3280	Chr01	95450000	95550000	0.8290800	specific	K
3281	Chr01	96350000	96450000	0.6983400	specific	K
3282	Chr01	100950000	101050000	0.9167700	specific	K
3283	Chr01	111700000	111800000	0.7709100	conserved	K
3284	Chr01	114700000	114800000	0.7202700	specific	K
3285	Chr01	115100000	115200000	0.6590600	specific	K
3286	Chr01	139750000	139850000	0.8639600	conserved	K
3287	Chr01	143800000	143900000	0.9396700	specific	K
3288	Chr01	146550000	146650000	0.8835000	conserved	K
3289	Chr01	148400000	148500000	0.6449500	conserved	K
3290	Chr01	151800000	151900000	0.9069300	specific	K
3291	Chr01	152450000	152550000	0.8438100	conserved	K
3292	Chr01	159150000	159250000	0.7105000	specific	K
3293	Chr01	160050000	160150000	0.8284400	specific	K
3294	Chr01	161500000	161600000	0.7600600	specific	K
3295	Chr01	164900000	165000000	0.5772600	specific	K
3296	Chr01	175000000	175100000	0.5839400	conserved	K
3297	Chr01	179850000	179950000	0.8326800	specific	K
3298	Chr01	181300000	181400000	0.8906900	conserved	K
3299	Chr01	185600000	185700000	0.8655900	specific	K
3300	Chr01	189950000	190050000	0.6080000	conserved	K
3301	Chr01	190450000	190550000	0.5582600	specific	K
3302	Chr01	194250000	194350000	0.7432800	specific	K
3303	Chr02	16750000	16850000	0.9662900	specific	K
3304	Chr02	6250000	6350000	0.6012200	conserved	K
3305	Chr02	7250000	7350000	0.4181000	conserved	K
3306	Chr02	17750000	17850000	0.5254400	specific	K
3307	Chr02	23000000	23100000	0.7860600	specific	K
3308	Chr02	35600000	35700000	0.8276500	specific	K
3309	Chr02	62850000	62950000	0.6865300	specific	K
3310	Chr02	71300000	71400000	0.6698400	specific	K
3311	Chr02	72300000	72400000	0.8404900	specific	K
3312	Chr02	73350000	73450000	0.6798300	specific	K
3313	Chr02	77550000	77650000	0.8207600	conserved	K
3314	Chr02	78600000	78700000	0.8733300	specific	K
3315	Chr02	86950000	87050000	0.7911200	specific	K
3316	Chr02	105900000	106000000	0.7119100	conserved	K
3317	Chr02	123650000	123750000	0.5925300	specific	K
3318	Chr02	124750000	124850000	0.7045000	specific	K
3319	Chr02	131050000	131150000	0.8093800	specific	K
3320	Chr02	137350000	137450000	0.7043700	conserved	K
3321	Chr02	139400000	139500000	0.0174100	specific	K
3322	Chr02	2700000	2800000	0.1749400	conserved	K
3323	Chr02	3750000	3850000	0.7232400	specific	K
3324	Chr02	4300000	4400000	0.3501100	conserved	K
3325	Chr02	5300000	5400000	0.4016100	specific	K
3326	Chr02	6750000	6850000	0.3871500	specific	K
3327	Chr02	7050000	7150000	0.4072900	specific	K
3328	Chr02	8100000	8200000	0.6038600	conserved	K
3329	Chr02	9250000	9350000	0.5973700	specific	K
3330	Chr02	11200000	11300000	0.7460300	specific	K
3331	Chr02	11650000	11750000	0.5652400	specific	K
3332	Chr02	13150000	13250000	0.6565800	conserved	K
3333	Chr02	13750000	13850000	0.7837400	specific	K
3334	Chr02	14500000	14600000	0.8067100	specific	K
3335	Chr02	15050000	15150000	0.7324300	specific	K
3336	Chr02	15400000	15500000	0.8130800	specific	K
3337	Chr02	16550000	16650000	0.8543600	specific	K
3338	Chr02	18400000	18500000	0.4459800	specific	K
3339	Chr02	19250000	19350000	0.8494300	specific	K
3340	Chr02	19450000	19550000	0.4856600	specific	K
3341	Chr02	20000000	20100000	0.7246300	conserved	K
3342	Chr02	21700000	21800000	0.5881900	conserved	K
3343	Chr02	23700000	23800000	0.5218100	conserved	K
3344	Chr02	27300000	27400000	0.9093000	specific	K
3345	Chr02	28700000	28800000	0.8143400	specific	K
3346	Chr02	29400000	29500000	0.5320800	conserved	K
3347	Chr02	31550000	31650000	0.6506500	specific	K
3348	Chr02	32700000	32800000	0.6319500	conserved	K
3349	Chr02	33000000	33100000	0.6989600	specific	K
3350	Chr02	33250000	33350000	0.5347000	conserved	K
3351	Chr02	34250000	34350000	0.7572800	conserved	K
3352	Chr02	35200000	35300000	0.9159500	specific	K
3353	Chr02	37300000	37400000	0.6521400	conserved	K
3354	Chr02	37850000	37950000	0.8898700	specific	K
3355	Chr02	38350000	38450000	0.7836200	specific	K
3356	Chr02	39000000	39100000	0.6379900	specific	K
3357	Chr02	39400000	39500000	0.6027700	specific	K
3358	Chr02	40050000	40150000	0.7147300	specific	K
3359	Chr02	40450000	40550000	0.6639000	conserved	K
3360	Chr02	41150000	41250000	0.7449800	specific	K
3361	Chr02	41600000	41700000	0.6185000	conserved	K
3362	Chr02	43550000	43650000	0.7182100	conserved	K
3363	Chr02	44950000	45050000	0.7542200	conserved	K
3364	Chr02	47000000	47100000	0.7645100	specific	K
3365	Chr02	48400000	48500000	0.4133700	conserved	K
3366	Chr02	50450000	50550000	0.8215300	conserved	K
3367	Chr02	50850000	50950000	0.9958000	specific	K
3368	Chr02	51750000	51850000	0.6616200	conserved	K
3369	Chr02	53650000	53750000	0.6862600	conserved	K
3370	Chr02	54250000	54350000	0.6667900	conserved	K
3371	Chr02	56400000	56500000	0.5057800	specific	K
3372	Chr02	56850000	56950000	0.8809900	specific	K
3373	Chr02	66500000	66600000	0.8075700	specific	K
3374	Chr02	68550000	68650000	0.8674000	specific	K
3375	Chr02	69450000	69550000	0.9314800	conserved	K
3376	Chr02	71800000	71900000	0.6858500	conserved	K
3377	Chr02	74150000	74250000	0.9079800	specific	K
3378	Chr02	76900000	77000000	0.9277300	specific	K
3379	Chr02	79900000	80000000	0.8884600	specific	K
3380	Chr02	81900000	82000000	0.8390000	specific	K
3381	Chr02	84450000	84550000	0.8444800	specific	K
3382	Chr02	85150000	85250000	0.9339000	specific	K
3383	Chr02	86050000	86150000	0.7378600	conserved	K
3384	Chr02	91750000	91850000	0.7859400	specific	K
3385	Chr02	92850000	92950000	0.7871100	specific	K
3386	Chr02	95200000	95300000	0.8789600	specific	K
3387	Chr02	97050000	97150000	0.7498100	specific	K
3388	Chr02	97950000	98050000	0.6857600	specific	K
3389	Chr02	101100000	101200000	0.7627200	conserved	K
3390	Chr02	103850000	103950000	0.9215600	conserved	K
3391	Chr02	104950000	105050000	0.8254100	specific	K
3392	Chr02	105300000	105400000	0.7781600	conserved	K
3393	Chr02	106650000	106750000	0.7816500	conserved	K
3394	Chr02	107200000	107300000	0.9445500	conserved	K
3395	Chr02	108900000	109000000	0.8677300	specific	K
3396	Chr02	109700000	109800000	0.9195300	conserved	K
3397	Chr02	110700000	110800000	0.6768500	specific	K
3398	Chr02	111250000	111350000	0.8413600	conserved	K
3399	Chr02	113050000	113150000	0.6091000	conserved	K
3400	Chr02	113750000	113850000	0.8722700	specific	K
3401	Chr02	114600000	114700000	0.6246900	conserved	K
3402	Chr02	115150000	115250000	0.6740600	conserved	K
3403	Chr02	116050000	116150000	0.9010000	specific	K
3404	Chr02	117100000	117200000	0.9204400	conserved	K
3405	Chr02	119250000	119350000	0.7800200	conserved	K
3406	Chr02	119600000	119700000	0.7682300	specific	K
3407	Chr02	122900000	123000000	0.7296900	specific	K
3408	Chr02	124100000	124200000	0.4608000	conserved	K
3409	Chr02	125650000	125750000	0.6351500	conserved	K
3410	Chr02	126350000	126450000	0.5041200	conserved	K
3411	Chr02	127750000	127850000	0.7891700	conserved	K
3412	Chr02	128400000	128500000	0.7024800	conserved	K
3413	Chr02	128650000	128750000	0.9955500	conserved	K
3414	Chr02	129200000	129300000	0.5711900	specific	K
3415	Chr02	129750000	129850000	0.8621600	specific	K
3416	Chr02	130350000	130450000	0.5748800	conserved	K
3417	Chr02	132750000	132850000	0.8445000	specific	K
3418	Chr02	134950000	135050000	0.6905700	specific	K
3419	Chr02	136800000	136900000	0.5103500	conserved	K
3420	Chr02	0	100000	0.8416700	specific	K
3421	Chr02	3150000	3250000	0.7201600	specific	K
3422	Chr02	4850000	4950000	0.5081100	conserved	K
3423	Chr02	5900000	6000000	0.3336800	conserved	K
3424	Chr02	8800000	8900000	0.2863000	conserved	K
3425	Chr02	9700000	9800000	0.6834600	specific	K
3426	Chr02	17200000	17300000	0.7179900	conserved	K
3427	Chr02	22700000	22800000	0.6811100	specific	K
3428	Chr02	24400000	24500000	0.5700900	conserved	K
3429	Chr02	24800000	24900000	0.8771500	specific	K
3430	Chr02	46150000	46250000	0.8895900	conserved	K
3431	Chr02	49550000	49650000	0.7635200	conserved	K
3432	Chr02	54800000	54900000	0.7598400	conserved	K
3433	Chr02	55850000	55950000	0.8365300	conserved	K
3434	Chr02	58350000	58450000	0.6583300	specific	K
3435	Chr02	60050000	60150000	0.9631600	specific	K
3436	Chr02	60950000	61050000	0.9493700	conserved	K
3437	Chr02	63450000	63550000	0.8627700	specific	K
3438	Chr02	64900000	65000000	0.9661400	specific	K
3439	Chr02	65550000	65650000	0.9292300	specific	K
3440	Chr02	68050000	68150000	0.9561400	specific	K
3441	Chr02	73800000	73900000	0.6994300	conserved	K
3442	Chr02	75500000	75600000	0.9570800	conserved	K
3443	Chr02	76050000	76150000	0.6925800	conserved	K
3444	Chr02	78000000	78100000	0.8562100	specific	K
3445	Chr02	80500000	80600000	0.9373400	specific	K
3446	Chr02	87700000	87800000	0.8224900	specific	K
3447	Chr02	88750000	88850000	0.7940100	conserved	K
3448	Chr02	90050000	90150000	0.9516600	specific	K
3449	Chr02	100800000	100900000	0.8502500	specific	K
3450	Chr02	102250000	102350000	0.7364900	conserved	K
