line	Chr	dist	genome
72131	Chr11	7251	K
72132	Chr11	2080	K
72133	Chr11	22628	K
72134	Chr11	2245	K
72135	Chr11	12429	K
72136	Chr11	12882	K
72137	Chr11	1695	K
72138	Chr11	860	K
72139	Chr11	32281	K
72140	Chr11	1304	K
72141	Chr11	155	K
72142	Chr11	2720	K
72143	Chr11	2573	K
72144	Chr11	2330	K
72145	Chr11	2245	K
72146	Chr11	1377	K
72147	Chr11	713	K
72148	Chr11	3044	K
72149	Chr11	1778	K
72150	Chr11	2057	K
72151	Chr11	5986	K
72152	Chr11	2794	K
72153	Chr11	1525	K
72154	Chr11	1522	K
72155	Chr11	2094	K
72156	Chr11	12351	K
72157	Chr11	9555	K
72158	Chr11	3665	K
72159	Chr11	1903	K
72160	Chr11	812	K
72161	Chr11	998	K
72162	Chr11	1712	K
72163	Chr11	236	K
72164	Chr11	1604	K
72165	Chr11	1236	K
72166	Chr11	2685	K
72167	Chr11	165	K
72168	Chr11	29441	K
72169	Chr11	1620	K
72170	Chr11	4792	K
72171	Chr11	4054	K
72172	Chr11	2154	K
72173	Chr11	3371	K
72174	Chr11	3572	K
72175	Chr11	2786	K
72176	Chr11	6328	K
72177	Chr11	4617	K
72178	Chr11	33096	K
72179	Chr11	5941	K
72180	Chr11	7712	K
72181	Chr11	3712	K
72182	Chr11	792	K
72183	Chr11	1629	K
72184	Chr11	3648	K
72185	Chr11	77	K
72186	Chr11	4039	K
72187	Chr11	5149	K
72188	Chr11	290	K
72189	Chr11	26776	K
72190	Chr11	1138	K
72191	Chr11	9303	K
72192	Chr11	1123	K
72193	Chr11	1384	K
72194	Chr11	3749	K
72195	Chr11	13437	K
72196	Chr11	4532	K
72197	Chr11	425	K
72198	Chr11	339	K
72199	Chr11	4879	K
72200	Chr11	4988	K
72201	Chr11	15571	K
72202	Chr11	33	K
72203	Chr11	20163	K
72204	Chr11	692	K
72205	Chr11	6660	K
72206	Chr11	7150	K
72207	Chr11	8180	K
72208	Chr11	11333	K
72209	Chr11	2566	K
72210	Chr11	2529	K
72211	Chr11	2428	K
72212	Chr11	5591	K
72213	Chr11	113	K
72214	Chr11	985	K
72215	Chr11	4661	K
72216	Chr11	3133	K
72217	Chr11	2419	K
72218	Chr11	5504	K
72219	Chr11	3309	K
72220	Chr11	639	K
72221	Chr11	541	K
72222	Chr11	5622	K
72223	Chr11	1603	K
72224	Chr11	5782	K
72225	Chr11	2068	K
72226	Chr11	4121	K
72227	Chr11	910	K
72228	Chr11	138	K
72229	Chr11	18962	K
72230	Chr11	18978	K
72231	Chr11	1699	K
72232	Chr11	32295	K
72233	Chr11	846	K
72234	Chr11	2191	K
72235	Chr11	2625	K
72236	Chr11	1903	K
72237	Chr11	7948	K
72238	Chr11	904	K
72239	Chr11	714	K
72240	Chr11	411	K
72241	Chr11	1969	K
72242	Chr11	1028	K
72243	Chr11	1445	K
72244	Chr11	3280	K
72245	Chr11	7943	K
72246	Chr11	23003	K
72247	Chr11	1083	K
72248	Chr11	1220	K
72249	Chr11	1321	K
72250	Chr11	3363	K
72251	Chr11	13213	K
72252	Chr11	816	K
72253	Chr11	5591	K
72254	Chr11	408	K
72255	Chr11	6816	K
72256	Chr11	749	K
72257	Chr11	2510	K
72258	Chr11	130	K
72259	Chr11	1555	K
72260	Chr11	235	K
72261	Chr11	6914	K
72262	Chr11	21722	K
72263	Chr11	28210	K
72264	Chr11	15603	K
72265	Chr11	7006	K
72266	Chr11	10194	K
72267	Chr11	1858	K
72268	Chr11	373	K
72269	Chr11	1948	K
72270	Chr11	14	K
72271	Chr11	2403	K
72272	Chr11	3265	K
72273	Chr11	12466	K
72274	Chr11	23476	K
72275	Chr11	11837	K
72276	Chr11	50847	K
72277	Chr11	7224	K
72278	Chr11	1019	K
72279	Chr11	4630	K
72280	Chr11	959	K
72281	Chr11	8125	K
72282	Chr11	17202	K
72283	Chr11	12918	K
72284	Chr11	13728	K
72285	Chr11	1566	K
72286	Chr11	11835	K
72287	Chr11	2298	K
72288	Chr11	4904	K
72289	Chr11	653	K
72290	Chr11	2547	K
72291	Chr11	2043	K
72292	Chr11	2915	K
72293	Chr11	3546	K
72294	Chr11	21776	K
72295	Chr11	2783	K
72296	Chr11	39373	K
72297	Chr11	3667	K
72298	Chr11	22706	K
72299	Chr11	6243	K
72300	Chr11	6614	K
72301	Chr11	3095	K
72302	Chr11	2595	K
72303	Chr11	251	K
72304	Chr11	1242	K
72305	Chr11	6292	K
72306	Chr11	5058	K
72307	Chr11	39808	K
72308	Chr11	7802	K
72309	Chr11	136	K
72310	Chr11	5764	K
72311	Chr11	2194	K
72312	Chr11	2972	K
72313	Chr11	2637	K
72314	Chr11	1391	K
72315	Chr11	4598	K
72316	Chr11	1238	K
72317	Chr11	3894	K
72318	Chr11	1048	K
72319	Chr11	2022	K
72320	Chr11	2058	K
72321	Chr11	898	K
72322	Chr11	2546	K
72323	Chr11	48720	K
72324	Chr11	5325	K
72325	Chr11	946	K
72326	Chr11	5668	K
72327	Chr11	1438	K
72328	Chr11	914	K
72329	Chr11	17990	K
72330	Chr11	18597	K
72331	Chr11	9344	K
72332	Chr11	994	K
72333	Chr11	945	K
72334	Chr11	1068	K
72335	Chr11	4243	K
72336	Chr11	578	K
72337	Chr11	225	K
72338	Chr11	651	K
72339	Chr11	1557	K
72340	Chr11	827	K
72341	Chr11	4812	K
72342	Chr11	2230	K
72343	Chr11	12543	K
72344	Chr11	2011	K
72345	Chr11	7377	K
72346	Chr11	3708	K
72347	Chr11	1648	K
72348	Chr11	4387	K
72349	Chr11	1001	K
72350	Chr11	385	K
72351	Chr11	309	K
72352	Chr11	1675	K
72353	Chr11	860	K
72354	Chr11	2242	K
72355	Chr11	7328	K
72356	Chr11	2487	K
72357	Chr11	334	K
72358	Chr11	863	K
72359	Chr11	2406	K
72360	Chr11	1468	K
72361	Chr11	4173	K
72362	Chr11	564	K
72363	Chr11	683	K
72364	Chr11	7067	K
72365	Chr11	259	K
72366	Chr11	27904	K
72367	Chr11	1968	K
72368	Chr11	701	K
72369	Chr11	1168	K
72370	Chr11	49073	K
72371	Chr11	2037	K
72372	Chr11	375	K
72373	Chr11	11531	K
72374	Chr11	1442	K
72375	Chr12	19218	K
72376	Chr12	1955	K
72377	Chr12	5	K
72378	Chr12	5596	K
72379	Chr12	8231	K
72380	Chr12	1010	K
72381	Chr12	10337	K
72382	Chr12	35012	K
72383	Chr12	15456	K
72384	Chr12	12195	K
72385	Chr12	391	K
72386	Chr12	1936	K
72387	Chr12	56	K
72388	Chr12	28272	K
72389	Chr12	32202	K
72390	Chr12	5982	K
72391	Chr12	1905	K
72392	Chr12	1184	K
72393	Chr12	1738	K
72394	Chr12	1787	K
72395	Chr12	3797	K
72396	Chr12	263	K
72397	Chr12	4351	K
72398	Chr12	5081	K
72399	Chr12	7969	K
72400	Chr12	25545	K
72401	Chr12	2363	K
72402	Chr12	21684	K
72403	Chr12	4250	K
72404	Chr12	1280	K
72405	Chr12	26423	K
72406	Chr12	354	K
72407	Chr12	8135	K
72408	Chr12	993	K
72409	Chr12	21063	K
72410	Chr12	25477	K
72411	Chr12	569	K
72412	Chr12	3968	K
72413	Chr12	784	K
72414	Chr12	3378	K
72415	Chr12	777	K
72416	Chr12	2388	K
72417	Chr12	1257	K
72418	Chr12	1694	K
72419	Chr12	2605	K
72420	Chr12	34312	K
72421	Chr12	23732	K
72422	Chr12	6840	K
72423	Chr12	11207	K
72424	Chr12	842	K
72425	Chr12	775	K
72426	Chr12	749	K
72427	Chr12	1580	K
72428	Chr12	2465	K
72429	Chr12	3180	K
72430	Chr12	31282	K
72431	Chr12	873	K
72432	Chr12	4606	K
72433	Chr12	415	K
72434	Chr12	4450	K
72435	Chr12	9	K
72436	Chr12	3068	K
72437	Chr12	16960	K
72438	Chr12	28971	K
72439	Chr12	4034	K
72440	Chr12	4963	K
72441	Chr12	1371	K
72442	Chr12	6413	K
72443	Chr12	8967	K
72444	Chr12	11062	K
72445	Chr12	450	K
72446	Chr12	1240	K
72447	Chr12	10365	K
72448	Chr12	4205	K
72449	Chr12	11392	K
72450	Chr12	5469	K
72451	Chr12	27331	K
72452	Chr12	16825	K
72453	Chr12	1000	K
72454	Chr12	11027	K
72455	Chr12	2640	K
72456	Chr12	5127	K
72457	Chr12	15457	K
72458	Chr12	1827	K
72459	Chr12	1416	K
72460	Chr12	5091	K
72461	Chr12	4246	K
72462	Chr12	28098	K
72463	Chr12	8129	K
72464	Chr12	9532	K
72465	Chr12	17938	K
72466	Chr12	7871	K
72467	Chr12	2581	K
72468	Chr12	30567	K
72469	Chr12	392	K
72470	Chr12	6880	K
72471	Chr12	20760	K
72472	Chr12	5733	K
72473	Chr12	6631	K
72474	Chr12	11048	K
72475	Chr12	22730	K
72476	Chr12	19964	K
72477	Chr12	31092	K
72478	Chr12	389	K
72479	Chr12	460	K
72480	Chr12	395	K
72481	Chr12	37289	K
72482	Chr12	18138	K
72483	Chr12	461	K
72484	Chr12	4234	K
72485	Chr12	1735	K
72486	Chr12	810	K
72487	Chr12	11909	K
72488	Chr12	1238	K
72489	Chr12	8551	K
72490	Chr12	2230	K
72491	Chr12	460	K
72492	Chr12	2361	K
72493	Chr12	21340	K
72494	Chr12	37188	K
72495	Chr12	25986	K
72496	Chr12	18786	K
72497	Chr12	2142	K
72498	Chr12	227	K
72499	Chr12	6151	K
72500	Chr12	3882	K
72501	Chr12	3419	K
72502	Chr12	10024	K
72503	Chr12	13587	K
72504	Chr12	16420	K
72505	Chr12	2848	K
72506	Chr12	2628	K
72507	Chr12	1500	K
72508	Chr12	6114	K
72509	Chr12	1021	K
72510	Chr12	1844	K
72511	Chr12	8786	K
72512	Chr12	5434	K
72513	Chr12	20354	K
72514	Chr12	2452	K
72515	Chr12	31538	K
72516	Chr12	1573	K
72517	Chr12	13680	K
72518	Chr12	37	K
72519	Chr12	31072	K
72520	Chr12	1962	K
72521	Chr12	21997	K
72522	Chr12	18453	K
72523	Chr12	6652	K
72524	Chr12	2098	K
72525	Chr12	3856	K
72526	Chr12	166	K
72527	Chr12	1827	K
72528	Chr12	8672	K
72529	Chr12	1020	K
72530	Chr12	23648	K
72531	Chr12	12018	K
72532	Chr12	4390	K
72533	Chr12	8416	K
72534	Chr12	293	K
72535	Chr12	4582	K
72536	Chr12	11837	K
72537	Chr12	2454	K
72538	Chr12	989	K
72539	Chr12	1949	K
72540	Chr12	12245	K
72541	Chr12	8734	K
72542	Chr12	1157	K
72543	Chr12	2123	K
72544	Chr12	1641	K
72545	Chr12	54904	K
72546	Chr12	13896	K
72547	Chr12	3884	K
72548	Chr12	9905	K
72549	Chr12	28706	K
72550	Chr12	432	K
72551	Chr12	24457	K
72552	Chr12	21273	K
72553	Chr12	13575	K
72554	Chr12	1836	K
72555	Chr12	29	K
72556	Chr12	18896	K
72557	Chr12	933	K
72558	Chr12	20178	K
72559	Chr12	1200	K
72560	Chr12	745	K
72561	Chr12	1133	K
72562	Chr12	430	K
72563	Chr12	19164	K
72564	Chr12	27845	K
72565	Chr12	483	K
72566	Chr12	1165	K
72567	Chr12	7621	K
72568	Chr12	4628	K
72569	Chr12	38472	K
72570	Chr12	43528	K
72571	Chr12	8054	K
72572	Chr12	16535	K
72573	Chr12	166	K
72574	Chr12	460	K
72575	Chr12	1032	K
72576	Chr12	2120	K
72577	Chr12	9425	K
72578	Chr12	2929	K
72579	Chr12	15110	K
72580	Chr12	3375	K
72581	Chr12	1417	K
72582	Chr12	9123	K
72583	Chr12	26482	K
72584	Chr12	8376	K
72585	Chr12	8497	K
72586	Chr12	6077	K
72587	Chr12	31990	K
72588	Chr12	7353	K
72589	Chr12	6554	K
72590	Chr12	909	K
72591	Chr12	689	K
72592	Chr12	24818	K
72593	Chr12	207	K
72594	Chr12	715	K
72595	Chr12	2091	K
72596	Chr12	46279	K
72597	Chr12	4219	K
72598	Chr12	28340	K
72599	Chr12	9336	K
72600	Chr12	33848	K
72601	Chr12	22117	K
72602	Chr12	1917	K
72603	Chr12	29939	K
72604	Chr12	17341	K
72605	Chr12	352	K
72606	Chr12	993	K
72607	Chr12	5187	K
72608	Chr12	23894	K
72609	Chr12	448	K
72610	Chr12	1758	K
72611	Chr12	723	K
72612	Chr12	71	K
72613	Chr12	44756	K
72614	Chr12	15778	K
72615	Chr12	9377	K
72616	Chr12	38712	K
72617	Chr12	30374	K
72618	Chr12	800	K
72619	Chr12	3905	K
72620	Chr12	1513	K
72621	Chr12	5386	K
72622	Chr12	27659	K
72623	Chr12	34921	K
72624	Chr12	45378	K
72625	Chr12	15169	K
72626	Chr12	21029	K
72627	Chr12	24976	K
72628	Chr12	54944	K
72629	Chr12	1263	K
72630	Chr12	36541	K
72631	Chr12	938	K
72632	Chr12	915	K
72633	Chr12	22312	K
72634	Chr12	3631	K
72635	Chr12	20483	K
72636	Chr12	6077	K
72637	Chr12	7544	K
72638	Chr12	643	K
72639	Chr12	4771	K
72640	Chr12	3949	K
72641	Chr12	3984	K
72642	Chr12	11811	K
72643	Chr12	18591	K
72644	Chr12	1266	K
72645	Chr12	1339	K
72646	Chr12	75989	K
72647	Chr12	7368	K
72648	Chr12	159176	K
72649	Chr12	9612	K
72650	Chr12	22245	K
72651	Chr12	7450	K
72652	Chr12	20838	K
72653	Chr12	115391	K
72654	Chr12	570	K
72655	Chr12	1928	K
72656	Chr12	2997	K
72657	Chr12	1585	K
72658	Chr12	20848	K
72659	Chr12	4962	K
72660	Chr12	57023	K
72661	Chr12	35967	K
72662	Chr12	3334	K
72663	Chr12	41000	K
72664	Chr12	2642	K
72665	Chr12	16256	K
72666	Chr12	1568	K
72667	Chr12	8304	K
72668	Chr12	31209	K
72669	Chr12	21023	K
72670	Chr12	6942	K
72671	Chr12	46163	K
72672	Chr12	1088	K
72673	Chr12	23647	K
72674	Chr12	11946	K
72675	Chr12	1023	K
72676	Chr12	695	K
72677	Chr12	4046	K
72678	Chr12	19138	K
72679	Chr12	2856	K
72680	Chr12	1811	K
72681	Chr12	1698	K
72682	Chr12	2004	K
72683	Chr12	55736	K
72684	Chr12	808	K
72685	Chr12	16235	K
72686	Chr12	2253	K
72687	Chr12	67149	K
72688	Chr12	814	K
72689	Chr12	1982	K
72690	Chr12	55255	K
72691	Chr12	30712	K
72692	Chr12	17715	K
72693	Chr12	91978	K
72694	Chr12	44632	K
72695	Chr12	97586	K
72696	Chr12	19411	K
72697	Chr12	1394	K
72698	Chr12	32257	K
72699	Chr12	1122	K
72700	Chr12	3419	K
72701	Chr12	54609	K
72702	Chr12	2339	K
72703	Chr12	1320	K
72704	Chr12	11817	K
72705	Chr12	107063	K
72706	Chr12	21773	K
72707	Chr12	82703	K
72708	Chr12	394	K
72709	Chr12	31233	K
72710	Chr12	94460	K
72711	Chr12	3371	K
72712	Chr12	11645	K
72713	Chr12	2039	K
72714	Chr12	32876	K
72715	Chr12	1114	K
72716	Chr12	37599	K
72717	Chr12	3849	K
72718	Chr12	404	K
72719	Chr12	83856	K
72720	Chr12	2159	K
72721	Chr12	2287	K
72722	Chr12	470	K
72723	Chr12	927	K
72724	Chr12	8274	K
72725	Chr12	1241	K
72726	Chr12	56222	K
72727	Chr12	1887	K
72728	Chr12	15332	K
72729	Chr12	28810	K
72730	Chr12	240	K
72731	Chr12	598	K
72732	Chr12	115491	K
72733	Chr12	23398	K
72734	Chr12	79271	K
72735	Chr12	25144	K
72736	Chr12	18933	K
72737	Chr12	203	K
72738	Chr12	89540	K
72739	Chr12	1508	K
72740	Chr12	20635	K
72741	Chr12	33222	K
72742	Chr12	971	K
72743	Chr12	9965	K
72744	Chr12	29992	K
72745	Chr12	5926	K
72746	Chr12	45085	K
72747	Chr12	987	K
72748	Chr12	6948	K
72749	Chr12	1925	K
72750	Chr12	27220	K
72751	Chr12	1930	K
72752	Chr12	1804	K
72753	Chr12	138291	K
72754	Chr12	17596	K
72755	Chr12	95528	K
72756	Chr12	50227	K
72757	Chr12	147197	K
72758	Chr12	4316	K
72759	Chr12	29816	K
72760	Chr12	553	K
72761	Chr12	338	K
72762	Chr12	48425	K
72763	Chr12	2462	K
72764	Chr12	1202	K
72765	Chr12	34407	K
72766	Chr12	2526	K
72767	Chr12	26426	K
72768	Chr12	15	K
72769	Chr12	36294	K
72770	Chr12	1588	K
72771	Chr12	16134	K
72772	Chr12	2308	K
72773	Chr12	311	K
72774	Chr12	3008	K
72775	Chr12	116726	K
72776	Chr12	26088	K
72777	Chr12	7187	K
72778	Chr12	82903	K
72779	Chr12	12943	K
72780	Chr12	37826	K
72781	Chr12	3221	K
72782	Chr12	33599	K
72783	Chr12	3039	K
72784	Chr12	6284	K
72785	Chr12	247	K
72786	Chr12	14493	K
72787	Chr12	131948	K
72788	Chr12	20145	K
72789	Chr12	394	K
72790	Chr12	12329	K
72791	Chr12	3751	K
72792	Chr12	18620	K
72793	Chr12	2273	K
72794	Chr12	11254	K
72795	Chr12	11024	K
72796	Chr12	14751	K
72797	Chr12	1733	K
72798	Chr12	25990	K
72799	Chr12	8443	K
72800	Chr12	12596	K
72801	Chr12	9259	K
72802	Chr12	3562	K
72803	Chr12	47164	K
72804	Chr12	13762	K
72805	Chr12	126246	K
72806	Chr12	8785	K
72807	Chr12	30497	K
72808	Chr12	21115	K
72809	Chr12	25173	K
72810	Chr12	579	K
72811	Chr12	235	K
72812	Chr12	4416	K
72813	Chr12	283	K
72814	Chr12	58101	K
72815	Chr12	6792	K
72816	Chr12	292	K
72817	Chr12	29513	K
72818	Chr12	8492	K
72819	Chr12	35671	K
72820	Chr12	192	K
72821	Chr12	9272	K
72822	Chr12	19581	K
72823	Chr12	19478	K
72824	Chr12	355	K
72825	Chr12	9183	K
72826	Chr12	88	K
72827	Chr12	78587	K
72828	Chr12	15639	K
72829	Chr12	6813	K
72830	Chr12	1961	K
72831	Chr12	41744	K
72832	Chr12	52227	K
72833	Chr12	98335	K
72834	Chr12	941	K
72835	Chr12	641	K
72836	Chr12	146	K
72837	Chr12	49355	K
72838	Chr12	19141	K
72839	Chr12	15113	K
72840	Chr12	679	K
72841	Chr12	42151	K
72842	Chr12	7363	K
72843	Chr12	927	K
72844	Chr12	113812	K
72845	Chr12	1252	K
72846	Chr12	35224	K
72847	Chr12	2402	K
72848	Chr12	66910	K
72849	Chr12	766	K
72850	Chr12	29840	K
72851	Chr12	22062	K
72852	Chr12	96556	K
72853	Chr12	23245	K
72854	Chr12	1288	K
72855	Chr12	38974	K
72856	Chr12	3087	K
72857	Chr12	16378	K
72858	Chr12	36007	K
72859	Chr12	12230	K
72860	Chr12	1533	K
72861	Chr12	24766	K
72862	Chr12	156783	K
72863	Chr12	4217	K
72864	Chr12	274	K
72865	Chr12	17625	K
72866	Chr12	394	K
72867	Chr12	3858	K
72868	Chr12	42266	K
72869	Chr12	97431	K
72870	Chr12	5588	K
72871	Chr12	13050	K
72872	Chr12	1545	K
72873	Chr12	10404	K
72874	Chr12	23521	K
72875	Chr12	2894	K
72876	Chr12	50691	K
72877	Chr12	36072	K
72878	Chr12	9653	K
72879	Chr12	200	K
72880	Chr12	50557	K
72881	Chr12	1301	K
72882	Chr12	1386	K
72883	Chr12	47394	K
72884	Chr12	20597	K
72885	Chr12	293	K
72886	Chr12	11417	K
72887	Chr12	37255	K
72888	Chr12	622	K
72889	Chr12	59592	K
72890	Chr12	1746	K
72891	Chr12	24514	K
72892	Chr12	1271	K
72893	Chr12	1182	K
72894	Chr12	5605	K
72895	Chr12	21302	K
72896	Chr12	6518	K
72897	Chr12	38591	K
72898	Chr12	42603	K
72899	Chr12	4534	K
72900	Chr12	570	K
72901	Chr12	18607	K
72902	Chr12	2569	K
72903	Chr12	28626	K
72904	Chr12	18586	K
72905	Chr12	75799	K
72906	Chr12	14335	K
72907	Chr12	151259	K
72908	Chr12	7339	K
72909	Chr12	57008	K
72910	Chr12	28664	K
72911	Chr12	70794	K
72912	Chr12	2887	K
72913	Chr12	20787	K
72914	Chr12	24398	K
72915	Chr12	153262	K
72916	Chr12	2456	K
72917	Chr12	24866	K
72918	Chr12	4323	K
72919	Chr12	3969	K
72920	Chr12	31706	K
72921	Chr12	18312	K
72922	Chr12	29834	K
72923	Chr12	86025	K
72924	Chr12	64170	K
72925	Chr12	15712	K
72926	Chr12	25799	K
72927	Chr12	30057	K
72928	Chr12	74237	K
72929	Chr12	221896	K
72930	Chr12	108853	K
72931	Chr12	38032	K
72932	Chr12	35855	K
72933	Chr12	137	K
72934	Chr12	2152	K
72935	Chr12	47477	K
72936	Chr12	2859	K
72937	Chr12	13482	K
72938	Chr12	512267	K
72939	Chr12	71282	K
72940	Chr12	15262	K
72941	Chr12	8935	K
72942	Chr12	5579	K
72943	Chr12	64072	K
72944	Chr12	91408	K
72945	Chr12	144011	K
72946	Chr12	15915	K
72947	Chr12	105584	K
72948	Chr12	637	K
72949	Chr12	789	K
72950	Chr12	16526	K
72951	Chr12	57382	K
72952	Chr12	18451	K
72953	Chr12	66854	K
72954	Chr12	918	K
72955	Chr12	41121	K
72956	Chr12	6608	K
72957	Chr12	15692	K
72958	Chr12	47449	K
72959	Chr12	14581	K
72960	Chr12	1530	K
72961	Chr12	63542	K
72962	Chr12	580	K
72963	Chr12	12224	K
72964	Chr12	282	K
72965	Chr12	24979	K
72966	Chr12	40323	K
72967	Chr12	91160	K
72968	Chr12	114742	K
72969	Chr12	14587	K
72970	Chr12	3902	K
72971	Chr12	42694	K
72972	Chr12	218872	K
72973	Chr12	121937	K
72974	Chr12	10193	K
72975	Chr12	17040	K
72976	Chr12	34291	K
72977	Chr12	2398	K
72978	Chr12	2524	K
72979	Chr12	1059	K
72980	Chr12	4747	K
72981	Chr12	18335	K
72982	Chr12	84392	K
72983	Chr12	38692	K
72984	Chr12	1848	K
72985	Chr12	24759	K
72986	Chr12	14877	K
72987	Chr12	6733	K
72988	Chr12	876	K
72989	Chr12	140116	K
72990	Chr12	54893	K
72991	Chr12	17599	K
72992	Chr12	1318	K
72993	Chr12	79694	K
72994	Chr12	68205	K
72995	Chr12	46963	K
72996	Chr12	1830	K
72997	Chr12	69234	K
72998	Chr12	20678	K
72999	Chr12	7447	K
73000	Chr12	99632	K
73001	Chr12	585150	K
73002	Chr12	48712	K
73003	Chr12	124609	K
73004	Chr12	196	K
73005	Chr12	187869	K
73006	Chr12	220099	K
73007	Chr12	22630	K
73008	Chr12	97229	K
73009	Chr12	197118	K
73010	Chr12	26186	K
73011	Chr12	56754	K
73012	Chr12	117809	K
73013	Chr12	5864	K
73014	Chr12	3196	K
73015	Chr12	17005	K
73016	Chr12	11228	K
73017	Chr12	7173	K
73018	Chr12	20128	K
73019	Chr12	244	K
73020	Chr12	1201	K
73021	Chr12	23533	K
73022	Chr12	78796	K
73023	Chr12	2576	K
73024	Chr12	447	K
73025	Chr12	138815	K
73026	Chr12	10705	K
73027	Chr12	22402	K
73028	Chr12	19982	K
73029	Chr12	1340	K
73030	Chr12	24149	K
73031	Chr12	61199	K
73032	Chr12	39126	K
73033	Chr12	69027	K
73034	Chr12	146713	K
73035	Chr12	129408	K
73036	Chr12	192719	K
73037	Chr12	128446	K
73038	Chr12	31317	K
73039	Chr12	424	K
73040	Chr12	42677	K
73041	Chr12	52851	K
73042	Chr12	121306	K
73043	Chr12	18631	K
73044	Chr12	7849	K
73045	Chr12	76524	K
73046	Chr12	363777	K
73047	Chr12	2992	K
73048	Chr12	25000	K
73049	Chr12	54808	K
73050	Chr12	246723	K
73051	Chr12	780634	K
73052	Chr12	42494	K
73053	Chr12	101587	K
73054	Chr12	26000	K
73055	Chr12	338970	K
73056	Chr12	71078	K
73057	Chr12	9655	K
73058	Chr12	29580	K
73059	Chr12	487436	K
73060	Chr12	126900	K
73061	Chr12	749	K
73062	Chr12	37137	K
73063	Chr12	14029	K
73064	Chr12	17579	K
73065	Chr12	40518	K
73066	Chr12	5715	K
73067	Chr12	11530	K
73068	Chr12	13356	K
73069	Chr12	28874	K
73070	Chr12	48	K
73071	Chr12	19504	K
73072	Chr12	59523	K
73073	Chr12	68307	K
73074	Chr12	76500	K
73075	Chr12	44524	K
73076	Chr12	2194	K
73077	Chr12	31272	K
73078	Chr12	81865	K
73079	Chr12	143409	K
73080	Chr12	18901	K
73081	Chr12	56358	K
73082	Chr12	4879	K
73083	Chr12	1081	K
73084	Chr12	53862	K
73085	Chr12	663	K
73086	Chr12	144639	K
73087	Chr12	52870	K
73088	Chr12	37695	K
73089	Chr12	137682	K
73090	Chr12	9	K
73091	Chr12	121936	K
73092	Chr12	53150	K
73093	Chr12	6172	K
73094	Chr12	5448	K
73095	Chr12	2058	K
73096	Chr12	17152	K
73097	Chr12	5678	K
73098	Chr12	5344	K
73099	Chr12	193	K
73100	Chr12	5412	K
73101	Chr12	5197	K
73102	Chr12	270	K
73103	Chr12	92464	K
73104	Chr12	44502	K
73105	Chr12	21320	K
73106	Chr12	18460	K
73107	Chr12	42625	K
73108	Chr12	30574	K
73109	Chr12	2233	K
73110	Chr12	45053	K
73111	Chr12	577	K
73112	Chr12	26831	K
73113	Chr12	77941	K
73114	Chr12	49105	K
73115	Chr12	17864	K
73116	Chr12	60854	K
73117	Chr12	40889	K
73118	Chr12	3122	K
73119	Chr12	621	K
73120	Chr12	18417	K
73121	Chr12	63338	K
73122	Chr12	4295	K
73123	Chr12	80227	K
73124	Chr12	33335	K
73125	Chr12	31921	K
73126	Chr12	38219	K
73127	Chr12	2916	K
73128	Chr12	5029	K
73129	Chr12	85453	K
73130	Chr12	86009	K
73131	Chr12	16019	K
73132	Chr12	1547	K
73133	Chr12	55159	K
73134	Chr12	26730	K
73135	Chr12	28349	K
73136	Chr12	1109	K
73137	Chr12	140774	K
73138	Chr12	76957	K
73139	Chr12	292866	K
73140	Chr12	1224	K
73141	Chr12	4636	K
73142	Chr12	217	K
73143	Chr12	518	K
73144	Chr12	30314	K
73145	Chr12	18690	K
73146	Chr12	109939	K
73147	Chr12	260	K
73148	Chr12	19333	K
73149	Chr12	98	K
73150	Chr12	9069	K
73151	Chr12	8353	K
73152	Chr12	1168	K
73153	Chr12	3794	K
73154	Chr12	76034	K
73155	Chr12	941	K
73156	Chr12	3457	K
73157	Chr12	1880	K
73158	Chr12	19020	K
73159	Chr12	346	K
73160	Chr12	3091	K
73161	Chr12	1190	K
73162	Chr12	778	K
73163	Chr12	17595	K
73164	Chr12	67462	K
73165	Chr12	218	K
73166	Chr12	22543	K
73167	Chr12	27909	K
73168	Chr12	50679	K
73169	Chr12	378	K
73170	Chr12	123840	K
73171	Chr12	107030	K
73172	Chr12	18390	K
73173	Chr12	1545	K
73174	Chr12	120631	K
73175	Chr12	62732	K
73176	Chr12	46991	K
73177	Chr12	854	K
73178	Chr12	1073	K
73179	Chr12	4993	K
73180	Chr12	877	K
73181	Chr12	86400	K
73182	Chr12	6097	K
73183	Chr12	1518	K
73184	Chr12	51800	K
73185	Chr12	4350	K
73186	Chr12	59558	K
73187	Chr12	659	K
73188	Chr12	614	K
73189	Chr12	335	K
73190	Chr12	19810	K
73191	Chr12	19299	K
73192	Chr12	258	K
73193	Chr12	308	K
73194	Chr12	40193	K
73195	Chr12	26315	K
73196	Chr12	55096	K
73197	Chr12	429	K
73198	Chr12	16516	K
73199	Chr12	99456	K
73200	Chr12	32483	K
73201	Chr12	74646	K
73202	Chr12	5273	K
73203	Chr12	7266	K
73204	Chr12	91677	K
73205	Chr12	1186	K
73206	Chr12	3435	K
73207	Chr12	32748	K
73208	Chr12	14813	K
73209	Chr12	2147	K
73210	Chr12	1845	K
73211	Chr12	897	K
73212	Chr12	3243	K
73213	Chr12	65566	K
73214	Chr12	1553	K
73215	Chr12	10385	K
73216	Chr12	1753	K
73217	Chr12	1150	K
73218	Chr12	58165	K
73219	Chr12	42236	K
